"","A_SECTOR","SHELF","AIMS_REEF_NAME","REEF_NAME","FULLREEF_ID","REPORT_YEAR","SITE_NO","TRANSECT_NO","region","id","Complexity","coral","algae","turf","cca","soft","acro","f.richness","f.N","f.biomass","simpD","shanH","N.herb","N.carn","FsimpD","FshanH","FsimpD2","FshanH2","comp1","comp2","fcomp1","fcomp2","lat","long"
"2306263","TO","M","Rib Reef","RIB REEF","18032S",2024,"2","3","Townsville","TO_M_RIB REEF_2_3_2024",3.5,21.3930348258707,9.45273631840796,46.2686567164179,11.9402985074627,10.9452736318408,0.209302325581395,35,493,21574.2189209124,0.686857760951866,1.27439991211495,22,17,0.239614234166773,0.621816757495027,0.235318804027171,0.507744589185279,-0.0401364944629091,-1.28126357207157,-0.0803980368530155,0.319667648778707,-18.4833333333333,146.883333333333
"2306392","TO","M","Rib Reef","RIB REEF","18032S",2024,"2","4","Townsville","TO_M_RIB REEF_2_4_2024",3.5,15.5,3.5,71,3.5,3.5,0.419354838709677,49,346,25110.3878255476,0.671175858480749,1.13713667498716,38,36,0.528266898326038,1.24406826776416,0.508720638845267,0.980290257373469,0.228780580181906,-0.577849029937068,1.04469506351753,0.506645561905424,-18.4833333333333,146.883333333333
"2306521","TO","M","Rib Reef","RIB REEF","18032S",2024,"2","5","Townsville","TO_M_RIB REEF_2_5_2024",3.5,29,2,60,3.5,2.5,0.379310344827586,44,811,117442.959224232,0.693816884661118,1.34992036923293,12,32,0.271616688535108,0.664782136500672,0.269834777968166,0.580658461265607,0.875890820175911,-0.25692849708991,1.21731998855378,2.56063401079012,-18.4833333333333,146.883333333333
"2306650","TO","M","Rib Reef","RIB REEF","18032S",2024,"3","1","Townsville","TO_M_RIB REEF_3_1_2024",3,20.5,6,55.5,6.5,4.5,0.146341463414634,55,344,25666.5710826862,0.650803093396788,1.24998143735053,39,32,0.523137506760411,1.20320528126822,0.503464710654408,0.956344281309481,-1.04565561666553,-0.605537315056811,0.769458839605813,0.148830580327771,-18.4833333333333,146.883333333333
"2306779","TO","M","Rib Reef","RIB REEF","18032S",2024,"3","2","Townsville","TO_M_RIB REEF_3_2_2024",3,19,3.5,63,3.5,1.5,0.368421052631579,51,527,24314.8665075945,0.670360110803324,1.27900751927456,94,22,0.529314547634565,1.23099808200488,0.499170054261528,0.927768925862269,-0.41293186284484,0.0844022355333339,2.21926147759025,-0.799364186314202,-18.4833333333333,146.883333333333
"2306908","TO","M","Rib Reef","RIB REEF","18032S",2024,"3","3","Townsville","TO_M_RIB REEF_3_3_2024",3.5,12.5,3.5,70.5,9,0,0.2,51,278,27347.5958578631,0.7008,1.2982196420841,84,41,0.761994720770147,1.77585190277036,0.675663785518348,1.22927994255067,-0.119741500489158,-1.29608760276653,2.37928093292247,-0.760005409574179,-18.4833333333333,146.883333333333
"2307037","TO","M","Rib Reef","RIB REEF","18032S",2024,"3","4","Townsville","TO_M_RIB REEF_3_4_2024",3,15,3,70,6,2.5,0.3,41,191,15381.4481412971,0.671111111111111,1.29074746357388,47,23,0.710123077766509,1.64769538461742,0.623612291329733,1.1125969348557,-0.332685070244576,-0.334994292369218,0.543883581908268,-0.708779949358246,-18.4833333333333,146.883333333333
"2307166","TO","M","Rib Reef","RIB REEF","18032S",2024,"3","5","Townsville","TO_M_RIB REEF_3_5_2024",2.5,14.7783251231527,0.985221674876847,65.5172413793103,5.41871921182266,0.492610837438424,0.366666666666667,43,263,17825.9825083621,0.686666666666667,1.28135446357,40,29,0.554005407046509,1.32326375625374,0.518353597709957,0.959145964893315,-0.496903819577053,0.812459713909409,0.927136864411016,-0.508209248663504,-18.4833333333333,146.883333333333
"2340190","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"1","1","Townsville","TO_O_CHICKEN REEF_1_1_2021",4,48,4.4,27.6,17.2,2,0.35,23,95,7522.44023777286,0.739027777777778,1.4558546151547,26,4,0.71623268698061,1.41967401375179,0.530083102493075,0.828732102024015,0.930536980681169,-0.334581805812903,-2.0635843485316,-1.14664211533707,-18.6583333333333,147.708333333333
"2340319","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"1","2","Townsville","TO_O_CHICKEN REEF_1_2_2021",3.5,44.7488584474886,3.19634703196347,23.2876712328767,18.2648401826484,7.76255707762557,0.428571428571429,25,113,9372.60172367004,0.748021657642649,1.47523921703984,29,8,0.6825906492286,1.5031642528164,0.56574516406923,0.937487542751019,0.980778085331028,-0.307540023545924,-1.10112606818597,-1.06542967897274,-18.6583333333333,147.708333333333
"2340448","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"1","3","Townsville","TO_O_CHICKEN REEF_1_3_2021",3.5,53.7688442211055,1.50753768844221,20.6030150753769,15.0753768844221,7.53768844221106,0.392523364485981,30,89,16027.4445945371,0.726351646432003,1.39857770867739,32,15,0.832723141017548,1.97026643788875,0.60118671884863,1.06366323544625,1.25927575606692,-0.740743591260297,-0.22894788894496,-0.985379410961166,-18.6583333333333,147.708333333333
"2340577","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"1","4","Townsville","TO_O_CHICKEN REEF_1_4_2021",3.5,43.9393939393939,3.03030303030303,13.1313131313131,22.2222222222222,13.1313131313131,0.586206896551724,30,97,39089.810867634,0.596379970934073,1.13226051517816,28,16,0.804123711340206,1.79617647470313,0.579445212031034,0.971873300852033,1.93661402790537,-0.364132744763524,-0.619672561291843,-1.23805161709078,-18.6583333333333,147.708333333333
"2340706","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"1","5","Townsville","TO_O_CHICKEN REEF_1_5_2021",4,42.4,2,32.4,17.6,4.8,0.226415094339623,25,151,11865.2743367822,0.749021003915984,1.38431405178451,10,11,0.472172273145915,1.06330845703223,0.447611946844437,0.796928299213618,0.168799373448525,-1.37614393034736,-1.09889912703586,-0.114489240871363,-18.6583333333333,147.708333333333
"2340835","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"2","1","Townsville","TO_O_CHICKEN REEF_2_1_2021",3.5,49.5145631067961,2.42718446601942,28.6407766990291,13.1067961165049,5.33980582524272,0.411764705882353,28,178,6486.89255442796,0.721453287197232,1.41025444303197,16,11,0.480684257038253,1.0632896249721,0.449943188991289,0.787555910413173,1.05580265641933,-0.45377620897351,-0.917323775944419,-0.225637166527967,-18.6583333333333,147.708333333333
"2340964","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"2","2","Townsville","TO_O_CHICKEN REEF_2_2_2021",3.5,45,1.5,19,25,6.5,0.566666666666667,32,189,16556.5050809145,0.662469135802469,1.31523035050891,49,10,0.668738277203886,1.45008163904822,0.546905181825817,0.885312316591189,1.3438999257287,-0.137363290918628,-0.336202146666772,-1.75948381594643,-18.6583333333333,147.708333333333
"2341093","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"2","3","Townsville","TO_O_CHICKEN REEF_2_3_2021",3.5,29.6482412060301,6.03015075376884,27.6381909547739,28.643216080402,3.01507537688442,0.559322033898305,29,108,17193.6529118615,0.62424590634875,1.14394630729799,26,9,0.756344307270233,1.72865005465646,0.611454046639232,1.07267551040865,1.26065412703647,-0.737528914368675,-0.762369348465126,-1.01571465908536,-18.6583333333333,147.708333333333
"2341222","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"2","4","Townsville","TO_O_CHICKEN REEF_2_4_2021",3.5,39,0.5,33.5,18.5,5,0.423076923076923,29,255,20471.5881544449,0.715483234714004,1.33887604839843,23,16,0.459700115340254,1.07558883094326,0.428881199538639,0.740036391653815,1.20396231184978,-0.776268082632829,0.243160278538306,-0.753039220769992,-18.6583333333333,147.708333333333
"2341351","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"2","5","Townsville","TO_O_CHICKEN REEF_2_5_2021",4,36,3.5,37,13,7.5,0.444444444444444,14,63,2178.12516022347,0.689814814814815,1.29772899410495,3,7,0.634920634920635,1.23268464827647,0.584530108339632,0.955861522243451,1.38467836741574,-0.763846712413593,-2.65411889638557,-0.288090830673524,-18.6583333333333,147.708333333333
"2341480","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"3","1","Townsville","TO_O_CHICKEN REEF_3_1_2021",NA,47.979797979798,0,32.8282828282828,13.6363636363636,4.04040404040404,0.494736842105263,27,114,28332.3750310693,0.698060941828255,1.35303632406452,33,11,0.733764235149277,1.71540764928062,0.582179132040628,0.943185556372988,1.41855465934636,-0.291677040615211,-0.0691990455254438,-1.27955386799172,-18.6583333333333,147.708333333333
"2341609","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"3","2","Townsville","TO_O_CHICKEN REEF_3_2_2021",3.5,41.2060301507538,1.00502512562814,22.6130653266332,23.6180904522613,8.5427135678392,0.341463414634146,25,128,14086.0970667897,0.734979179060083,1.35684070916331,42,13,0.74951171875,1.67633133527819,0.5858154296875,0.95094631455551,0.674389224461125,-1.21547495414901,-0.238007906680467,-2.11072990038805,-18.6583333333333,147.708333333333
"2341738","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"3","3","Townsville","TO_O_CHICKEN REEF_3_3_2021",3.5,53.7688442211055,2.01005025125628,16.5829145728643,19.5979899497487,5.52763819095477,0.607476635514019,22,76,13547.4081598334,0.606341165167263,1.17198041776625,23,10,0.7797783933518,1.64814853442734,0.527700831024931,0.898230825869881,1.89898158607604,-0.195377870357301,-1.6936130272924,-1.13169512931001,-18.6583333333333,147.708333333333
"2341867","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"3","4","Townsville","TO_O_CHICKEN REEF_3_4_2021",NA,39.9014778325123,4.43349753694581,28.5714285714286,24.1379310344828,1.97044334975369,0.62962962962963,20,77,7550.70452721886,0.607529340039628,1.20684534932063,10,18,0.744813627930511,1.57142648044508,0.651037274413898,1.07390904177477,1.62944333021612,0.0165055561324406,-1.55765088949514,-0.453671811598708,-18.6583333333333,147.708333333333
"2341996","TO","O","Chicken Reef","CHICKEN REEF","18086S",2021,"3","5","Townsville","TO_O_CHICKEN REEF_3_5_2021",3.5,50,0.505050505050505,30.3030303030303,12.6262626262626,5.55555555555556,0.646464646464646,21,100,10905.6537159614,0.595449443934292,1.19325374260193,11,12,0.6888,1.50272824142051,0.6122,1.05476002960804,1.83678546481766,0.00912370859430969,-1.37252645385495,-0.369468987932755,-18.6583333333333,147.708333333333
"2342125","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"1","1","Townsville","TO_O_CHICKEN REEF_1_1_2022",3,41.9191919191919,3.03030303030303,37.3737373737374,14.1414141414141,3.03030303030303,0.566265060240964,40,250,41038.3383483249,0.655828131804326,1.28262199871415,33,22,0.574576,1.3037270096752,0.52168,0.883427577267685,1.61795901167847,-0.184909945487601,0.450149074924172,-1.00201706774035,-18.6583333333333,147.708333333333
"2342254","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"1","2","Townsville","TO_O_CHICKEN REEF_1_2_2022",3,42.4242424242424,1.51515151515152,25.7575757575758,22.7272727272727,6.56565656565657,0.380952380952381,33,287,43879.525289652,0.725340136054422,1.3402980580557,60,15,0.588461678544112,1.33199281239327,0.511903750197283,0.837215697428216,0.732818568384055,-1.12903112083,0.904479705246801,-1.38620501710211,-18.6583333333333,147.708333333333
"2342383","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"1","3","Townsville","TO_O_CHICKEN REEF_1_3_2022",3,49.2462311557789,1.50753768844221,26.1306532663317,17.0854271356784,5.52763819095477,0.479591836734694,36,214,54356.3281202561,0.660766347355269,1.21298389332857,36,14,0.568084548868897,1.29714939775642,0.502401956502751,0.827488237406264,1.27457513178286,-0.989199483515797,0.218173377118713,-1.15236600526462,-18.6583333333333,147.708333333333
"2342512","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"1","4","Townsville","TO_O_CHICKEN REEF_1_4_2022",3.5,56.3451776649746,1.52284263959391,17.258883248731,3.55329949238579,20.8121827411168,0.558558558558559,38,161,21591.1506537699,0.651570489408327,1.26082895807828,30,16,0.658848038270128,1.48140658512598,0.57274024921878,0.961222078367353,2.01958790692071,-0.185623768731735,-0.209037388786941,-0.964101575543556,-18.6583333333333,147.708333333333
"2342641","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"1","5","Townsville","TO_O_CHICKEN REEF_1_5_2022",3,44,1,35.5,16,2.5,0.477272727272727,36,351,59123.0478451261,0.664514462809917,1.21504952432485,11,28,0.332464833889335,0.808365296001756,0.32262725140218,0.611528625941439,0.982828817508626,-0.899726220678081,0.147120990312798,0.741296444264918,-18.6583333333333,147.708333333333
"2342770","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"2","1","Townsville","TO_O_CHICKEN REEF_2_1_2022",3.5,46.7336683417086,1.00502512562814,33.6683417085427,11.0552763819095,7.03517587939699,0.548387096774193,31,220,12271.0480294787,0.629668169730605,1.17936341183764,19,17,0.592231404958678,1.2421673654716,0.542355371900826,0.903967012135201,1.15833510582559,-0.777232259634083,-0.434460032108196,-0.482845872149993,-18.6583333333333,147.708333333333
"2342899","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"2","2","Townsville","TO_O_CHICKEN REEF_2_2_2022",3,38.8888888888889,2.02020202020202,30.8080808080808,20.7070707070707,6.06060606060606,0.493506493506494,35,162,20426.6120838761,0.740091077753415,1.47376260064659,35,16,0.71528730376467,1.6049047548779,0.588705989940558,0.978642617733566,1.48394103210832,-0.159753324381899,0.179324160885003,-0.946275533618509,-18.6583333333333,147.708333333333
"2343028","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"2","3","Townsville","TO_O_CHICKEN REEF_2_3_2022",3,35.678391959799,4.52261306532663,43.7185929648241,10.0502512562814,3.51758793969849,0.394366197183099,28,75,5657.02264979802,0.724856179329498,1.37669974280423,9,11,0.6848,1.57108881173906,0.540444444444445,1.01670739665236,0.827077872244221,-0.715723389857551,-1.78979209960459,0.127555420975333,-18.6583333333333,147.708333333333
"2343157","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"2","4","Townsville","TO_O_CHICKEN REEF_2_4_2022",3.5,45,0.5,37,10.5,6,0.533333333333333,36,125,24001.8781861491,0.651604938271605,1.24846090902565,11,25,0.706176,1.5678353179717,0.633728,1.04705435439752,1.33770964082471,-0.553207572278085,-0.17554798101806,0.0812938139829043,-18.6583333333333,147.708333333333
"2343286","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"2","5","Townsville","TO_O_CHICKEN REEF_2_5_2022",3.5,48.2412060301507,0.50251256281407,39.6984924623116,3.51758793969849,7.53768844221106,0.510416666666667,23,97,38800.7027603988,0.690538194444444,1.34851893395411,13,8,0.583483898395154,1.33740775228007,0.527154851737698,0.908752913022244,0.973791115713001,-0.158262541772695,-1.15211088589838,0.017121134358996,-18.6583333333333,147.708333333333
"2343415","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"3","1","Townsville","TO_O_CHICKEN REEF_3_1_2022",3.5,45.6852791878173,3.55329949238579,36.5482233502538,6.5989847715736,7.10659898477157,0.633333333333333,26,94,10632.5573013076,0.624320987654321,1.22799101905261,30,9,0.759167043911272,1.626650855519,0.576957899502037,0.976566810946783,1.94399788139907,0.0502588812328422,-1.32258443005703,-1.32248646722771,-18.6583333333333,147.708333333333
"2343544","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"3","2","Townsville","TO_O_CHICKEN REEF_3_2_2022",3.5,44.5,2,32.5,10.5,8.5,0.50561797752809,34,209,34114.3005824582,0.707738921853301,1.3960722928154,38,17,0.551086284654655,1.27853280026762,0.498157093473135,0.836566854882385,1.48402057588072,-0.292699973712415,0.328255954714304,-1.05231756434407,-18.6583333333333,147.708333333333
"2343673","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"3","3","Townsville","TO_O_CHICKEN REEF_3_3_2022",3.5,50.7462686567164,0.497512437810945,37.8109452736318,5.97014925373134,2.98507462686567,0.558823529411765,30,69,10973.7109784595,0.653018069973087,1.26892113309475,11,19,0.812854442344045,1.88255262721107,0.666246586851502,1.17043624289758,1.42512986834829,-0.107266959789505,-1.06560156820211,-0.245413607079766,-18.6583333333333,147.708333333333
"2343802","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"3","4","Townsville","TO_O_CHICKEN REEF_3_4_2022",3.5,58.5,0.5,27.5,6.5,6,0.769230769230769,26,125,18903.6122106642,0.485937614142742,0.975740005252195,37,10,0.732416,1.58281914837367,0.567808,0.913644503534312,2.47634627979571,0.436364909068324,-0.70631910355429,-1.46679758659015,-18.6583333333333,147.708333333333
"2343931","TO","O","Chicken Reef","CHICKEN REEF","18086S",2022,"3","5","Townsville","TO_O_CHICKEN REEF_3_5_2022",3.5,53.7688442211055,0.50251256281407,34.1708542713568,7.03517587939699,2.51256281407035,0.588785046728972,36,230,54531.4136274098,0.63481526770897,1.28209468653038,40,23,0.61069943289225,1.43739579727479,0.545066162570888,0.937305068147633,1.50702229794467,0.077170806905474,0.758362418123743,-0.0616249056995428,-18.6583333333333,147.708333333333
"2344060","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"1","1","Townsville","TO_O_CHICKEN REEF_1_1_2023",4,50.7317073170732,3.41463414634146,30.2439024390244,11.219512195122,2.92682926829268,0.605769230769231,42,316,10918.058669662,0.612795857988166,1.21321467706379,37,34,0.603168562730332,1.40471835044943,0.549190834802115,0.957066110213483,1.4283017008641,-0.166420428153002,1.40395000974933,-0.0328172429333915,-18.6583333333333,147.708333333333
"2344189","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"1","2","Townsville","TO_O_CHICKEN REEF_1_2_2023",3.5,39.5,0.5,31.5,19.5,4.5,0.30379746835443,35,250,5220.49047378469,0.759814132350585,1.46511194876723,27,21,0.516352,1.21343301799838,0.478496,0.846017229388544,0.601933006591505,-0.813265594233678,0.382693620594373,-0.502956789376855,-18.6583333333333,147.708333333333
"2344318","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"1","3","Townsville","TO_O_CHICKEN REEF_1_3_2023",3,41.5,2,25,17.5,8,0.397590361445783,36,278,10658.7646664481,0.722601248366962,1.41237426449842,40,27,0.608043061953315,1.38204231638409,0.544821696599555,0.930759124275023,1.54006563476704,-0.555378654073719,0.770736943268627,-1.17827784961402,-18.6583333333333,147.708333333333
"2344447","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"1","4","Townsville","TO_O_CHICKEN REEF_1_4_2023",3.5,57.3604060913706,2.03045685279188,19.7969543147208,10.1522842639594,8.62944162436548,0.592920353982301,36,350,38393.3059623459,0.631059597462605,1.21611285570333,37,27,0.469208163265306,1.1060586612041,0.437436734693877,0.761372458273886,1.7177885488089,-0.196238913982965,1.41338946113062,-0.647135297231988,-18.6583333333333,147.708333333333
"2344576","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"1","5","Townsville","TO_O_CHICKEN REEF_1_5_2023",4,44.6601941747573,4.36893203883495,33.9805825242718,14.5631067961165,0,0.510869565217391,33,510,16728.1673319719,0.659026465028355,1.18877788448175,28,28,0.321122645136486,0.794179614102538,0.309480968858132,0.582839191570778,0.958243096326391,-0.733557345729824,1.1770703120446,-0.101862344595168,-18.6583333333333,147.708333333333
"2344705","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"2","1","Townsville","TO_O_CHICKEN REEF_2_1_2023",3,47.979797979798,1.01010101010101,22.2222222222222,16.6666666666667,11.6161616161616,0.473684210526316,49,499,88359.2048079979,0.689861495844875,1.31881542518712,71,42,0.508431693045409,1.21697762481021,0.467291296018891,0.812536501183581,1.38770137940119,-0.615670223295917,2.83221232952864,-1.14658343766267,-18.6583333333333,147.708333333333
"2344834","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"2","2","Townsville","TO_O_CHICKEN REEF_2_2_2023",3,45.5,0.5,19.5,21,12.5,0.527472527472527,47,580,102017.247931645,0.71658012317353,1.42962671504406,69,28,0.415618311533888,1.00220279202381,0.387485136741974,0.685668030764678,1.34954554003926,-0.0783662328455413,2.19306054570417,-1.01349733866428,-18.6583333333333,147.708333333333
"2344963","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"2","3","Townsville","TO_O_CHICKEN REEF_2_3_2023",3,44,7,33.5,12.5,1.5,0.613636363636364,29,488,35916.9673412995,0.708419421487603,1.38755396030457,33,15,0.297903789303951,0.72731865576007,0.286255374899221,0.547359399320753,1.79879816318418,0.342540665268497,0.236967029976767,-0.621277079401045,-18.6583333333333,147.708333333333
"2345092","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"2","4","Townsville","TO_O_CHICKEN REEF_2_4_2023",3.5,50.7537688442211,0,29.6482412060301,11.0552763819095,5.0251256281407,0.465346534653465,42,619,135156.171257025,0.776982648759926,1.55515227339277,37,30,0.279469987811912,0.732465153226335,0.270017042444299,0.524401336372307,1.16674209221352,0.276828418305333,2.16428980901046,-0.323417200916696,-18.6583333333333,147.708333333333
"2345221","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"2","5","Townsville","TO_O_CHICKEN REEF_2_5_2023",4,39.6984924623115,4.02010050251256,35.1758793969849,7.03517587939699,10.5527638190955,0.620253164556962,27,102,14054.2621200015,0.566255407787214,1.0771893342085,10,14,0.669165705497885,1.52449217935388,0.606113033448674,1.05494028463339,1.10293128233791,-0.524555866842918,-1.00098115419515,-0.0625375479875258,-18.6583333333333,147.708333333333
"2345350","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"3","1","Townsville","TO_O_CHICKEN REEF_3_1_2023",3.5,46.7336683417085,0,28.1407035175879,11.5577889447236,12.5628140703518,0.580645161290323,37,636,32319.962833138,0.638802173661695,1.24109334830878,26,17,0.205465567026621,0.552659716757066,0.200857363237214,0.421050329469025,1.59717172148545,-0.248052680761318,0.765337316112656,0.154331673444991,-18.6583333333333,147.708333333333
"2345479","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"3","2","Townsville","TO_O_CHICKEN REEF_3_2_2023",2.5,50,2.5,26,11.5,8.5,0.57,47,367,42588.1359493361,0.6941,1.36162409162216,32,32,0.450133269977504,1.10622703821833,0.423776254928019,0.763083693979087,1.77969534934308,0.00942826757813295,1.67200191027514,-0.251742144040092,-18.6583333333333,147.708333333333
"2345608","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"3","3","Townsville","TO_O_CHICKEN REEF_3_3_2023",3,55.8823529411765,0,23.5294117647059,14.7058823529412,5.3921568627451,0.543859649122807,45,610,57293.1083822436,0.67951677439212,1.31889147720309,23,29,0.294471916151572,0.729550442430224,0.286646062886321,0.563254448137285,1.62093719940628,-0.215473139301213,1.24464553466166,-0.067565174707142,-18.6583333333333,147.708333333333
"2345737","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"3","4","Townsville","TO_O_CHICKEN REEF_3_4_2023",3,55.2238805970149,0.497512437810945,24.3781094527363,11.9402985074627,6.96517412935323,0.567567567567567,39,406,19245.8619424513,0.610827043259476,1.14315698869034,13,30,0.330910723385668,0.809668647912859,0.321592370598656,0.619564220041381,1.55057689294534,-0.507624107989213,0.742263979142791,0.197450585548418,-18.6583333333333,147.708333333333
"2345866","TO","O","Chicken Reef","CHICKEN REEF","18086S",2023,"3","5","Townsville","TO_O_CHICKEN REEF_3_5_2023",4,53.1400966183575,0.966183574879227,31.4009661835749,11.1111111111111,2.41545893719807,0.754545454545455,35,927,89176.3459568389,0.494380165289256,0.965929044448553,24,23,0.169211093772001,0.461590832207771,0.166520622485684,0.363766875837516,2.29583676152957,0.432809786397363,1.2394104291832,0.3316429081931,-18.6583333333333,147.708333333333
"2345995","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"1","1","Townsville","TO_O_CHICKEN REEF_1_1_2024",2.5,45.631067961165,1.45631067961165,31.0679611650485,14.5631067961165,5.8252427184466,0.404255319148936,42,213,12660.2913882338,0.735174287007696,1.38392062406272,46,23,0.698472525292601,1.58957317422642,0.606030549494148,1.0435800476253,1.11325045211614,-0.579482377633918,0.855750618264077,-0.445584743575806,-18.6583333333333,147.708333333333
"2346124","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"1","2","Townsville","TO_O_CHICKEN REEF_1_2_2024",2.5,48.3412322274882,1.8957345971564,32.2274881516588,10.4265402843602,5.6872037914692,0.411764705882353,36,171,15151.0404082716,0.750192233756248,1.45697151952973,46,30,0.765637290106358,1.71662941598071,0.628843062822749,1.03542972839931,0.912740388659196,-0.401876217527596,0.836346489729194,-1.0115098929885,-18.6583333333333,147.708333333333
"2346253","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"1","3","Townsville","TO_O_CHICKEN REEF_1_3_2024",2.5,47.3214285714286,1.33928571428571,30.3571428571429,16.5178571428571,2.67857142857143,0.386792452830189,41,169,20862.1782896766,0.732022071911713,1.38485746463237,60,31,0.806834494590525,1.88388275553257,0.634361541962816,1.1216821550919,1.13982608265155,-0.797667880842816,1.24099023919854,-0.815262703926906,-18.6583333333333,147.708333333333
"2346382","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"1","4","Townsville","TO_O_CHICKEN REEF_1_4_2024",2.5,33.1683168316832,2.97029702970297,26.2376237623762,13.3663366336634,20.7920792079208,0.597014925373134,40,303,35205.2352565791,0.598351525952328,1.15696672875775,67,31,0.59434260257709,1.36211560377758,0.532148264331384,0.890246494857565,1.65979524405001,-0.399333551505141,1.55263225539932,-1.589358547432,-18.6583333333333,147.708333333333
"2346511","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"1","5","Townsville","TO_O_CHICKEN REEF_1_5_2024",3,38.1909547738693,2.51256281407035,39.1959798994975,15.0753768844221,4.52261306532663,0.197368421052632,33,313,13553.1300499071,0.746883656509695,1.38478375933289,21,19,0.389000602231318,0.900765156966528,0.370933662689218,0.667187395970458,0.214516392205176,-1.06472115649931,-0.372168524072675,0.00223602622563948,-18.6583333333333,147.708333333333
"2346640","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"2","1","Townsville","TO_O_CHICKEN REEF_2_1_2024",2.5,33.8308457711443,0.995024875621891,29.3532338308458,17.910447761194,16.4179104477612,0.411764705882353,40,470,31620.0194035211,0.70977508650519,1.35148170931354,28,25,0.335500226346763,0.848072299583109,0.32206428248076,0.608698768517626,1.40706034336257,-0.695597195425951,1.37241543242488,0.0702952109780432,-18.6583333333333,147.708333333333
"2346769","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"2","2","Townsville","TO_O_CHICKEN REEF_2_2_2024",2.5,49.746192893401,1.52284263959391,29.9492385786802,12.1827411167513,4.56852791878173,0.581632653061225,50,771,45124.5527639012,0.682736359850062,1.3475518260745,64,20,0.305941211995808,0.748373555771017,0.292065991410417,0.543625174579399,1.40613650390111,0.136115394195863,2.09265264401459,-0.417000629310553,-18.6583333333333,147.708333333333
"2346898","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"2","3","Townsville","TO_O_CHICKEN REEF_2_3_2024",2.5,31.219512195122,2.4390243902439,45.8536585365854,8.78048780487805,7.80487804878049,0.453125,43,339,47063.9828564993,0.69873046875,1.3291425102099,49,16,0.54301650699176,1.21769719651213,0.497733225433124,0.869759133716753,1.26464644296094,-0.701480580580069,0.671201824946836,-0.194285759987108,-18.6583333333333,147.708333333333
"2347027","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"2","4","Townsville","TO_O_CHICKEN REEF_2_4_2024",2.5,44.5544554455446,2.47524752475248,37.1287128712871,10.8910891089109,2.47524752475248,0.422222222222222,43,835,56996.806925287,0.713333333333333,1.35033780164909,33,31,0.234090860195776,0.602509356851393,0.228330883143892,0.457257638038191,1.09132022941291,-0.799401735513993,2.04678581003472,-0.140800566250363,-18.6583333333333,147.708333333333
